Date;Collectivité;Instance;Numero delib;Titre délib;Rapporteur;ID élu;Elu;FONCTION;Theme déport;DELIB_URL;Observations
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0383;Aménagement et services urbains, environnement - Boulevard de Vitré et rue Bourde de la Rogerie - Cession de terrains à Archipel Habitat;HERVE Marc;9728-3728;CONDOLF-FEREC Muriel;Conseillère municipale déléguée à l'Enfance, la parentalité et la réussite éducative;Cession immobilière;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0390;Aménagement et services urbains, environnement - ZAC de Beauregard-Quincé – Concession d'aménagement avec la société anonyme d'économie mixte Territoires et Développement – Prolongation de la durée du contrat – Dixième avenant - Approbation;FOUILLERE Christophe;9773-3728;FAUCHEUX Valérie;14è adjointe déléguée aux Mobilités et aux déplacements;Concession d'aménagement;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0394;Aménagement et services urbains, environnement – Provision Actions quartiers – Troisième attribution de subventions 2022;BRIERO Lenaic;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0400;Action économique –  Maison de la Consommation et de l'Environnement – Convention - Renouvellement;HERVE Marc;17126-3728;CHAPELLON Didier;7è adjoint délégué à la Biodiversité;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0412;Administration générale - Laïcité et relation avec les cultes - Provision Laïcité – Attribution de subventions 2022;BOUKHENOUFA Flavie;7292-3728;SEMERIL Sébastien;9è adjoint délégué à la Communication et à l'événementiel;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0433;SUB CULT SOCIAL;NOISETTE Nadège;17122-3728;HAKNI-ROBIN Béatrice;18è adjointe déléguée au Quartier Le Blosne;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0433;SUB CULT SOCIAL;NOISETTE Nadège;17123-3728;BOUKHENOUFA Flavie;10è adjointe déléguée aux Relations internationales, aux relations publiques, aux cultes et à la laïcité;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0433;SUB CULT SOCIAL;NOISETTE Nadège;9760-3728;LAHAIS Tristan;Conseiller municipal;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0433;SUB CULT SOCIAL;NOISETTE Nadège;11097-3728;ZAMORD Priscilla;Conseillère municipale;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0434;SUB AUTRES;NOISETTE Nadège;7292-3728;SEMERIL Sébastien;9è adjoint délégué à la Communication et à l'événementiel;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0434;SUB AUTRES;NOISETTE Nadège;17123-3728;BOUKHENOUFA Flavie;10è adjointe déléguée aux Relations internationales, aux relations publiques, aux cultes et à la laïcité;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-12-05;Ville de Rennes;Conseil Municipal;2022_0434;SUB AUTRES;NOISETTE Nadège;9022-3728;CRESSARD Antoine;Conseiller municipal;Versement de subvention à un organisme privé ou public;;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0163;Enseignement, formation – Activités éducatives périscolaires - Provision Commission Éducation Enfance Jeunesse Sport Quartiers – Première attribution de subventions 2022;ROUGIER Gaëlle;17152-3728;DENIAUD Marion;20è adjointe déléguée au Quartier Maurepas;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/4328bc3341b47b1f58cc30a86e3824cb49c523255fccd6d3b9732cf6ec6fdc40.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0164;Culture - Expression musicale, lyrique et chorégraphique – Opéra - Convention de mandat de billetterie avec Destination Rennes;CAREIL Benoît;7292-3728;SEMERIL Sébastien;9è adjoint délégué à la Communication et à l'événementiel;Convention de mandat avec une SPL;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/2153daa4c16304a41e3d9f6292c62cd8ec3012f8cc83f63177be6a2cc81c63e0.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0164;Culture - Expression musicale, lyrique et chorégraphique – Opéra - Convention de mandat de billetterie avec Destination Rennes;CAREIL Benoît;9762-3728;CAREIL Benoît;11è adjoint délégué à la Culture;Convention de mandat avec une SPL;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/2153daa4c16304a41e3d9f6292c62cd8ec3012f8cc83f63177be6a2cc81c63e0.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0164;Culture - Expression musicale, lyrique et chorégraphique – Opéra - Convention de mandat de billetterie avec Destination Rennes;CAREIL Benoît;17234-3728;LEMEILLEUR Claire;Conseillère municipale déléguée au Patrimoine;Convention de mandat avec une SPL;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/2153daa4c16304a41e3d9f6292c62cd8ec3012f8cc83f63177be6a2cc81c63e0.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0169;Culture - Action culturelle - Provision aux résidences artistiques - Première attribution de subventions 2022;CAREIL Benoît;7313-3728;PELLERIN Isabelle;Conseillère municipale;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/b59249935e5a44a122eadbe0a1099b1b88dc14d650775256cf0020df2b4629e8.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0179;Sports et jeunesse - Action socio-éducative - Équipement - Provision Équipements de Quartiers - Première attribution de subventions 2022;ANDRO Rozenn +Affilé?;7285-3728;NADESAN Yannick;5è adjoint délégué à la Santé;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/af99d2e83bc1bfa48340301cdd6cd514dd35d3d74a0482378fd0110e47fbdeae.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0179;Sports et jeunesse - Action socio-éducative - Équipement - Provision Équipements de Quartiers - Première attribution de subventions 2022;ANDRO Rozenn +Affilé?;17124-3728;PAPILLION Cécile;12è adjointe déléguée à l'Insertion et à l'emploi, déléguée au Quartier Jeanne d'Arc, Longs-Champs, Beaulieu;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/af99d2e83bc1bfa48340301cdd6cd514dd35d3d74a0482378fd0110e47fbdeae.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0182;"Sport et jeunesse - ""Cet été à Rennes"" - Provision Animations quartiers été 2022 - Provision Animations sportives été 2022 - Première attribution de subventions 2022";SEMERIL Sébastien;7285-3728;NADESAN Yannick;5è adjoint délégué à la Santé;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/78d2526b6f7c8622576b8f071663f6e116edc44188fa2ee4594043d5f3e206b5.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0184;Sports et jeunesse - Action socio-éducative - Provision Fonds d'Aide à la Vie Associative - Troisième attribution de subventions 2022;ANDRO Rozenn;17230-3728;STEPHAN Arnaud;Conseiller municipal délégué à la Petite enfance;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/d30c71c4ed0474935b76f0aae59b9f1f24207f744fd70e9e53e7d6ea8c405482.pdf;Motif personnel
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0190;Sports et jeunesse - Action socio-éducative - Provision chartes territoriales - Première attribution de subvention 2022 - ASCL Jeanne d'Arc;ANDRO Rozenn;9022-3728;CRESSARD Antoine;Conseiller municipal;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/3f4f67de6e52c37ccc58aa7c5f9fee3834f995056c7b8b3181261394c8429987.pdf;Motif personnel
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0203;Aménagement et services urbains, environnement – Le Blosne – Cession d'un terrain bâti – Approbation;HERVE Marc;7338-3728;PUIL Honoré;Conseiller municipal;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/7a3fcf1553753eb11ae6811c1bb5323881a599afd7da03a7ef2b97838811e0b0.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0204;Aménagement et services urbains, environnement – Atelier Bois – 4 allée Joseph Gemain – Acquisition;HERVE Marc;17231-3728;JEANVRAIN Mathieu;Conseiller municipal délégué au Logement;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/39582142148c506b83fe44bf145122093cb71cfe97bbde9fe58b3d6dd533646f.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0212;Aménagement et services urbains, environnement – ZAC Maurepas Gayeulles – Angle Boulevard de Vitré, boulevard Raymond Poincaré - Cession à la SPLA Territoires Publics;GUILLOTIN Daniel;9773-3728;FAUCHEUX Valérie;14è adjointe déléguée aux Mobilités et aux déplacements;Actes immobiliers;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/a8bfd8531b6851672a0ea9059714fcdc54df28bdbe55bbddb3cf9439ed2e9938.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0214;Aménagement et services urbains, environnement – ZAC Maurepas Gros Chêne – Boulevard Emmanuel Mounier – Acquisition et cession de terrains à Archipel Habitat;HERVE Marc;9728-3728;CONDOLF-FEREC Muriel;Conseillère municipale déléguée à l'Enfance, la parentalité et la réussite éducative;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/0f1c0375f8a9ccac6246c3b7873c329a1e00a12c1d1fc700bb9b7be3ce3d93f3.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-06-27;Ville de Rennes;Conseil Municipal;2022_0217;Aménagement et services urbains, environnement - Politique de la Ville – Contrat de Ville - Provision pour diverses actions – Deuxième attribution de subventions 2022;FOUILLERE Christophe;17107-3728;TRAVERS David;3è adjoint délégué à la Solidarité;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/92e693c8abf2cd1dbfc106d922d357d58dd9f7fc6b74ad3728d4e105c49be09b.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;17230-3728;STEPHAN Arnaud;Conseiller municipal délégué à la Petite enfance;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
2022-03-14;Ville de Rennes;Conseil Municipal;2022_0028;Finances – Attributions des subventions au titre de l'année 2022;NOISETTE Nadège;7318-3728;LE BOUGEANT Didier;13è adjoint délégué aux Commerces et à l'artisanat, délégué au Quartier Centre;Versement de subvention à un organisme privé ou public;https://data.megalis.bretagne.bzh/OpenData/213502388/Deliberation/2022/ea5a5c38d1e23c9e747ad4cdeed164f8f76948caa5a98b1261fcb480ba75367e.pdf;Représentant de  VDR ou RM auprès de l'organisme bénéficiaire
